base_lookback,base_vol_window,max_vol_threshold,sharpe,cagr,max_drawdown,final_value
100,15,0.35,1.888858043871956,0.2905535293229804,-0.16734940183011193,211920.92699731686
100,15,0.3,1.855680039301167,0.2671355476881023,-0.16423859670898233,200796.8200588228
100,15,0.4,1.8250500704727246,0.28030586687569703,-0.17750738124015142,207004.2836420838
100,20,0.3,1.7604973444093428,0.2521868637644773,-0.19841184644394116,193901.58843536276
100,30,0.3,1.7480906811349701,0.2444307273543509,-0.17592266261845646,190386.44603552372
